64320,vikar i engelsk,2020-12-07,engelsk,,Møllegade 26,2200,København N,Region Hovedstaden;
64326,barselsvikar i kemi og/eller idræt,2020-12-08,idræt,,Øster Voldgade 10,1350,København K,Region Hovedstaden;
64326,barselsvikar i kemi og/eller idræt,2020-12-08,kemi,,Øster Voldgade 10,1350,København K,Region Hovedstaden;
64328,timelærer/underviser i spansk på c-niveau,2020-12-10,spansk,,Trollesmindealle 24,3400,Hillerød,Region Hovedstaden;
64329,deltidsunderviser i erhvervsjura,2020-12-11,erhvervsjura,,Trollesmindealle 24,3400,Hillerød,Region Hovedstaden;
64330,vikar i biologi og idræt på slagelse gymnasium,2020-12-11,biologi,,Willemoesvej 2A,4200,Slagelse,Region Sjælland;
64330,vikar i biologi og idræt på slagelse gymnasium,2020-12-11,idræt,,Willemoesvej 2A,4200,Slagelse,Region Sjælland;
64331,vikar i dansk og mediefag,2020-12-11,dansk,,Højsletten 39,2730,Herlev,Region Hovedstaden;
64331,vikar i dansk og mediefag,2020-12-11,mediefag,,Højsletten 39,2730,Herlev,Region Hovedstaden;
64332,vikarer til biologi, matematik, psykologi og samfundsfag,2020-12-14,biologi-matematik-psykologi-samfundsfag,,Læderstræde 4,4000
64333,barselsvikar i idræt og psykologi,2020-12-14,idræt,,Skolevej 7,2820,Gentofte,Region Hovedstaden;
64333,barselsvikar i idræt og psykologi,2020-12-14,psykologi,,Skolevej 7,2820,Gentofte,Region Hovedstaden;
64334,vikar i religion og dansk på tønder gymnasium,2020-12-17,dansk,,Astronom Hansensgade 9,6270,Tønder,Region Syddanmark;
64334,vikar i religion og dansk på tønder gymnasium,2020-12-17,religion,,Astronom Hansensgade 9,6270,Tønder,Region Syddanmark;
64335,timer i filosofi c og kemi c (vuc djursland),2020-12-16,filosofi,,Vestervej 3,8500,Grenaa,Region Midtjylland;
64335,timer i filosofi c og kemi c (vuc djursland),2020-12-16,kemi,,Vestervej 3,8500,Grenaa,Region Midtjylland;
64338,n. zahles gymnasieskole søger lærer til græsk, latin og oldtidskundskab,2020,græsk-latin-oldtidskundskab,,Nørre Voldgade 5,1358,København K
64338,n. zahles gymnasieskole søger lærer til græsk, latin og oldtidskundskab,12,græsk-latin-oldtidskundskab,,Nørre Voldgade 5,1358,København K
64338,n. zahles gymnasieskole søger lærer til græsk, latin og oldtidskundskab,18,græsk-latin-oldtidskundskab,,Nørre Voldgade 5,1358,København K
64339,timelærer til billedkunst,2020-12-17,billedkunst,,Ørestads Boulevard 75,2300,København S,Region Hovedstaden;
64340,vuc lyngby søger biologilærer til timerester på hf,2020-12-17,biologi,,Nybrovej 114,2800,Kongens Lyngby,Region Hovedstaden;
64343,vikar i kemi,2020-12-18,kemi,,Dahlénsstræde 5,2820,Gentofte,Region Hovedstaden;
64345,sygevikar i engelsk,          ,engelsk,,         ,    ,       ,         ;
64347,vikar i psykologi,2020-12-20,psykologi,,Møllegade 26,2200,København N,Region Hovedstaden;
64350,vikar i samfundsfag og historie,2020-12-22,historie,,Willemoesvej 2A,4200,Slagelse,Region Sjælland;
64350,vikar i samfundsfag og historie,2020-12-22,samfundsfag,,Willemoesvej 2A,4200,Slagelse,Region Sjælland;
64352,geografi, psykologi, samfundsfag, spansk og tysk på kvuc,2020-12-27,geografi-psykologi-samfundsfag-spansk-tysk,,Vognmagergade 8
64353,vikar i matematik,2020-12-30,matematik,,Tranekærvej 70,8240,Risskov,Region Midtjylland;
64354,stilling i matematik og fysik på helsingør gymnasium,          ,fysik,,         ,    ,       ,         ;
64354,stilling i matematik og fysik på helsingør gymnasium,          ,matematik,,         ,    ,       ,         ;
64355,haster: kort sygevikariat i psykologi,2021-01-02,psykologi,,Blytækkerporten 2,2650,Hvidovre,Region Hovedstaden;
64359,høje taastrup private gymnasium søger lærer til kemi og biologi,          ,biologi,,         ,    ,       ,         ;
64359,høje taastrup private gymnasium søger lærer til kemi og biologi,          ,kemi,,         ,    ,       ,         ;
64360,biologi og bioteknologi,          ,biologi,,         ,    ,       ,         ;
64360,biologi og bioteknologi,          ,bioteknologi,,         ,    ,       ,         ;
64360,biologi og bioteknologi,          ,teknologi,,         ,    ,       ,         ;
64362,årsvikariat/fast stilling i fagene matematik og fysik ved odense katedralskole,2021-01-06,fysik,,Jernbanegade 34,5100,Odense C,Region Syddanmark;
64362,årsvikariat/fast stilling i fagene matematik og fysik ved odense katedralskole,2021-01-06,matematik,,Jernbanegade 34,5100,Odense C,Region Syddanmark;
64363,vikarer i matematik - haster,2021-01-06,matematik,,Willemoesvej 2A,4200,Slagelse,Region Sjælland;
64364,vikar i biologi og bioteknologi,2021-01-06,biologi,,Aldershvilevej 138,2880,Bagsværd,Region Hovedstaden;
64364,vikar i biologi og bioteknologi,2021-01-06,bioteknologi,,Aldershvilevej 138,2880,Bagsværd,Region Hovedstaden;
64364,vikar i biologi og bioteknologi,2021-01-06,teknologi,,Aldershvilevej 138,2880,Bagsværd,Region Hovedstaden;
64365,sygevikariat i billedkunst og design - haster,          ,billedkunst,,         ,    ,       ,         ;
64365,sygevikariat i billedkunst og design - haster,          ,design,,         ,    ,       ,         ;
64366,underviser til tysk 0 til b gsk forårshold 2021 på rysensteen gymnasium,2021-01-06,tysk,,Tietgensgade 74,1704,København V,Region Hovedstaden;
64367,vikar i engelsk og historie - bemærk kort frist,2021-01-06,engelsk,,Kærvej 1,9900,Frederikshavn,Region Nordjylland;
64367,vikar i engelsk og historie - bemærk kort frist,2021-01-06,historie,,Kærvej 1,9900,Frederikshavn,Region Nordjylland;
64368,barselsvikar i psykologi,2021-01-07,psykologi,,Munkevej 9,7700,Thisted,Region Nordjylland;
64369,timelærer til teknik og teknologi til next eux,2021-01-08,teknologi,,Carl Jacobsens vej 25,2500,Valby,Region Hovedstaden;
64370,vikariat i matematik,2021-01-13,matematik,,Brøndby Stadion 28A,2605,Brøndby,Region Hovedstaden;
64371,underviser i bioteknologi,2021-01-13,bioteknologi,,Forst Allé 14,6200,Aabenraa,Region Syddanmark;
64371,underviser i bioteknologi,2021-01-13,teknologi,,Forst Allé 14,6200,Aabenraa,Region Syddanmark;
64376,underviser i faget tysk og historie,2021-01-18,historie,,Nordre Frihavnsgade 9-11,2100,København &#21,Region Hovedstaden;
64376,underviser i faget tysk og historie,2021-01-18,tysk,,Nordre Frihavnsgade 9-11,2100,København &#21,Region Hovedstaden;
64377,fast stilling i matematik,2021-01-19,matematik,,Jyllandsgade 2,7600,Struer,Region Midtjylland;
64378,vikar i engelsk og religion - haster - bemærk kort frist!,2021-01-19,engelsk,,Willemoesvej 2A,4200,Slagelse,Region Sjælland;
64378,vikar i engelsk og religion - haster - bemærk kort frist!,2021-01-19,religion,,Willemoesvej 2A,4200,Slagelse,Region Sjælland;
64379,barselsvikar i biologi og idræt,2021-01-21,biologi,,Øster Voldgade 10,1350,København K,Region Hovedstaden;
64379,barselsvikar i biologi og idræt,2021-01-21,idræt,,Øster Voldgade 10,1350,København K,Region Hovedstaden;
64381,fysik og kemi på haderslev katedralskole,2021-01-25,fysik,,Christiansfeldvej 31,6100,Haderslev,Region Syddanmark;
64381,fysik og kemi på haderslev katedralskole,2021-01-25,kemi,,Christiansfeldvej 31,6100,Haderslev,Region Syddanmark;
64382,vikariat i dansk på himmelev gymnasium i roskilde,2021-01-27,dansk,,Herregårdsvej 30,4000,Roskilde,Region Sjælland;
64383,timelærer til matematik, fysik og astronomi,2021,astronomi-fysik-matematik,,Carl Jacobsens vej 25,2500,Valby
64383,timelærer til matematik, fysik og astronomi,01,astronomi-fysik-matematik,,Carl Jacobsens vej 25,2500,Valby
64383,timelærer til matematik, fysik og astronomi,27,astronomi-fysik-matematik,,Carl Jacobsens vej 25,2500,Valby
64385,fast stilling i latin og oldtidskundskab - gerne i kombination med et tredje fag,2021-01-27,latin,,Lautruphøj 9,2750,Ballerup,Region Hovedstaden;
64385,fast stilling i latin og oldtidskundskab - gerne i kombination med et tredje fag,2021-01-27,oldtidskundskab,,Lautruphøj 9,2750,Ballerup,Region Hovedstaden;
64386,barselsvikariat i latin,2021-01-28,latin,,Kirkevej 20,7160,Tørring,Region Midtjylland;
64387,undervisere i afsætning på frederikssund handelsgymnasium,2021-01-29,afsætning,,Heimdalsvej 1,3600,Frederikssund,Region Hovedstaden;
64388,ribe katedralskole - vikar i kemi,2021-01-29,kemi,,Puggårdsgade 22,6760,Ribe,Region Syddanmark;
64393,vikar i erhvervsøkonomi,2021-02-01,erhvervsøkonomi,,Østre Hougvej 97,5500,Middelfart,Region Syddanmark;
64396,vikar i biologi (fuld tid),2021-02-03,biologi,,Idrætsvej 1,5883,Oure,Region Syddanmark;
64397,fast stilling med matematik,2021-02-04,matematik,,Petersmindevej 3,6600,Vejen,Region Syddanmark;
64398,hf underviser (matematik),2021-02-05,matematik,,Stormgade 47,6700,Esbjerg,Region Syddanmark;
64399,barselsvikar i tysk og psykologi på mariagerfjord gymnasium,2021-02-05,psykologi,,Amerikavej 5,9500,Hobro,Region Nordjylland;
64399,barselsvikar i tysk og psykologi på mariagerfjord gymnasium,2021-02-05,tysk,,Amerikavej 5,9500,Hobro,Region Nordjylland;
64402,nyborg gymnasium søger vikar til oldtidskundskab,2021-02-07,oldtidskundskab,,Skolebakken 13,5800,Nyborg,Region Syddanmark;
64406,vikar til to naturgeografi-hold,2021-02-12,geografi,,Falkoner Plads 2,2000,Frederiksberg,Region Hovedstaden;
64407,geografivikar søges hurtigst muligt,2021-02-12,geografi,,Milnersvej 40,3400,Hillerød,Region Hovedstaden;
64408,vikar i historie og samfundsfag på aarhus katedralskole,2021-02-12,historie,,Skolegyde 1,8000,Aarhus C,Region Midtjylland;
64408,vikar i historie og samfundsfag på aarhus katedralskole,2021-02-12,samfundsfag,,Skolegyde 1,8000,Aarhus C,Region Midtjylland;
64409,roskilde gymnasium søger en matematiklærer,2021-02-12,matematik,,Domkirkepladsen,4000,Roskilde,Region Sjælland;
64410,vikar i engelsk på tørring gymnasium - haster!,2021-02-12,engelsk,,Kirkevej 20,7160,Tørring,Region Midtjylland;
64411,vikar til matematik b, e-learning på efterslægten,2021,matematik,,Efterslægtsvej 5,2400,København NV
64411,vikar til matematik b, e-learning på efterslægten,02,matematik,,Efterslægtsvej 5,2400,København NV
64411,vikar til matematik b, e-learning på efterslægten,12,matematik,,Efterslægtsvej 5,2400,København NV
64415,årsvikariat i naturgeografi ved thisted gymnasium, stx og hf,2021,geografi,,Ringvej 32,7700,Thisted
64415,årsvikariat i naturgeografi ved thisted gymnasium, stx og hf,02,geografi,,Ringvej 32,7700,Thisted
64415,årsvikariat i naturgeografi ved thisted gymnasium, stx og hf,20,geografi,,Ringvej 32,7700,Thisted
64416,ledig stilling i kemi,2021-02-22,kemi,,Chr. Richardtsvej 45,4760,Vordingborg,Region Sjælland;
64418,vikar i spansk,2021-02-23,spansk,,Gl. Skivevej 2,8800,Viborg,Region Midtjylland;
64422,vikariat i psykologi på hf,2021-02-26,psykologi,,Gråbrødre Kirke Str. 5,8800,Viborg,Region Midtjylland;
64423,rybners almene gymnasium (stx) søger underviser til spansk - 20 timer pr. uge,2021-03-01,spansk,,Grådybet 73G,6700,Esbjerg,Region Syddanmark;
64425,to stillinger i matematik på aurehøj gymnasium,2021-03-01,matematik,,Skolevej 7,2820,Gentofte,Region Hovedstaden;
64430,nyborg gymnasium søger lærer til matematik og informatik,2021-03-04,informatik,,Skolebakken 13,5800,Nyborg,Region Syddanmark;
64430,nyborg gymnasium søger lærer til matematik og informatik,2021-03-04,matematik,,Skolebakken 13,5800,Nyborg,Region Syddanmark;
64431,frederiksberg vuc&stx søger gymnasielærer til biologi,          ,biologi,,         ,    ,       ,         ;
64435,efterslægten søger matematiklærere, faste stillinger og årsvikariater,2021,matematik,,Efterslægtsvej 5,2400,København NV
64435,efterslægten søger matematiklærere, faste stillinger og årsvikariater,03,matematik,,Efterslægtsvej 5,2400,København NV
64435,efterslægten søger matematiklærere, faste stillinger og årsvikariater,05,matematik,,Efterslægtsvej 5,2400,København NV
64437,kruses gymnasium søger lærere til biologi, kemi, bioteknologi,2021-03-05,biologi-bioteknologi-kemi-teknologi,,Stavnsholtvej 29-31,3520
64438,næstved gymnasium og hf søger pr. 1. august 2 lærere i matematik,2021-03-08,matematik,,Nygårdsvej 43,4700,Næstved,Region Sjælland;
64444,alssundgymnasiet søger undervisere til fagene old, spansk, biologi/kemi/bioteknologi,2021-03-09,biologi-bioteknologi-kemi-spansk-teknologi,,Grundtvigs Alle 86,6400
64446,alssundgymnasiet søger underviser til fransk,2021-03-09,fransk,,Grundtvigs Alle 86,6400,Sønderborg,Region Syddanmark;
64450,gsk matematik på kvuc,2021-03-09,matematik,,Vognmagergade 8,1120,København K,Region Hovedstaden;
64451,job på gefion - flere mennesker, flere muligheder,2021,,,Øster Voldgade 10,1350,København K
64451,job på gefion - flere mennesker, flere muligheder,03,,,Øster Voldgade 10,1350,København K
64451,job på gefion - flere mennesker, flere muligheder,19,,,Øster Voldgade 10,1350,København K
64452,matematiklærer til høng gymnasium og hf,2021-03-10,matematik,,Hovedgaden 2,4270,Høng,Region Sjælland;
64455,pædagogikumstilling i fransk og andet relevant fag på faaborg gymnasium,2021-03-11,fransk,,Sundagervej 42,5600,Faaborg,Region Syddanmark;
64461,stillinger på helsingør gymnasium: matematik, fysik, musik og biologi,          ,biologi-fysik-matematik-musik,,         ,    
64462,vikar i biologi,2021-03-15,biologi,,Carlsbergvej 15,3400,Hillerød,Region Hovedstaden;
64466,fast stilling i biologi,2021-03-16,biologi,,Lautruphøj 9,2750,Ballerup,Region Hovedstaden;
64467,adjunkt/lektor i fagene matematik, kemi, fysik, biologi, engelsk, fransk, idræt, dansk
64473,vikar i engelsk,2021-03-19,engelsk,,Idrætsvej 1,5883,Oure,Region Syddanmark;
64475,ledige stillinger i matematik , fysik og informatik,2021,fysik-informatik-matematik,,Præstøgade 17,2100,København &#21
64475,ledige stillinger i matematik , fysik og informatik,03,fysik-informatik-matematik,,Præstøgade 17,2100,København &#21
64475,ledige stillinger i matematik , fysik og informatik,22,fysik-informatik-matematik,,Præstøgade 17,2100,København &#21
64476,ordrup gymnasium søger nye kolleger til 2 faste stillinger i fagene biologi, bioteknologi, erhvervsøkonomi, fysik, kemi, matematik og naturgeografi,2021-03-22,biologi-bioteknologi-erhvervsøkonomi-fysik-geografi-kemi-matematik-teknologi
64479,vikar i virksomhedsøkonomi og erhvervsøkonomi,2021-03-22,erhvervsøkonomi,,Østergade 52,3200,Helsinge,Region Hovedstaden;
64479,vikar i virksomhedsøkonomi og erhvervsøkonomi,2021-03-22,virksomhedsøkonomi,,Østergade 52,3200,Helsinge,Region Hovedstaden;
64480,vikariat i programmering,2021-03-22,programmering,,Østergade 52,3200,Helsinge,Region Hovedstaden;
64484,matematik,          ,matematik,,         ,    ,       ,         ;
64487,nyborg gymnasium søger vikar til faget erhvervsjura,2021-03-24,erhvervsjura,,Skolebakken 13,5800,Nyborg,Region Syddanmark;
64488,nyborg gymnasium søger vikar til faget informatik,2021-03-24,informatik,,Skolebakken 13,5800,Nyborg,Region Syddanmark;
64489,vikar i geografi,2021-03-24,geografi,,Stokholtbuen 25,2730,Herlev,Region Hovedstaden;
64490,lærere til kemi, biologi, bioteknologi, naturgeografi, billedkunst, informatik og læsevejledning,2021-03-25,billedkunst-biologi-bioteknologi-geografi-informatik-kemi-teknologi
64492,fast stilling med dansk og psykologi,2021-03-26,dansk,,Petersmindevej 3,6600,Vejen,Region Syddanmark;
64492,fast stilling med dansk og psykologi,2021-03-26,psykologi,,Petersmindevej 3,6600,Vejen,Region Syddanmark;
64493,barselsvikariat i dansk og religion,2021-03-26,dansk,,Petersmindevej 3,6600,Vejen,Region Syddanmark;
64493,barselsvikariat i dansk og religion,2021-03-26,religion,,Petersmindevej 3,6600,Vejen,Region Syddanmark;
64497,stilling i matematik og idræt på christianshavns gymnasium,2021-03-26,idræt,,Prinsessegade 35,1422,København K,Region Hovedstaden;
64497,stilling i matematik og idræt på christianshavns gymnasium,2021-03-26,matematik,,Prinsessegade 35,1422,København K,Region Hovedstaden;
64498,vikar i samfundsfag,2021-03-26,samfundsfag,,Lautruphøj 9,2750,Ballerup,Region Hovedstaden;
64499,stillinger i matematik og samfundsfag,2021-03-26,matematik,,Gymnasievej 2,3060,Espergærde,Region Hovedstaden;
64499,stillinger i matematik og samfundsfag,2021-03-26,samfundsfag,,Gymnasievej 2,3060,Espergærde,Region Hovedstaden;
64502,københavns åbne gymnasium søger dygtige og engagerede gymnasielærere til undervisning i matematik, samfundsfag, dansk, engelsk, historie, musik, idræt og psykologi,2021-03-26
64503,billedkunst og/eller psykologi på tønder gymnasium,2021-03-26,billedkunst,,Astronom Hansensgade 9,6270,Tønder,Region Syddanmark;
64503,billedkunst og/eller psykologi på tønder gymnasium,2021-03-26,psykologi,,Astronom Hansensgade 9,6270,Tønder,Region Syddanmark;
64507,engelsk, filosofi, latin og matematik på viborg katedralskole,2021-03-29,engelsk-filosofi-latin-matematik,,Gl. Skivevej 2,8800
64508,københavns mediegymnasium søger undervisere i teknologi og matematik,2021-03-29,matematik,,Carl Jacobsens vej 25,2500,Valby,Region Hovedstaden;
64508,københavns mediegymnasium søger undervisere i teknologi og matematik,2021-03-29,teknologi,,Carl Jacobsens vej 25,2500,Valby,Region Hovedstaden;
64509,rybners tekniske gymnasium (htx og hf) søger underviser til dansk og religion,2021-03-29,dansk,,Grådybet 73G,6700,Esbjerg,Region Syddanmark;
64509,rybners tekniske gymnasium (htx og hf) søger underviser til dansk og religion,2021-03-29,religion,,Grådybet 73G,6700,Esbjerg,Region Syddanmark;
64511,fast stilling i biologi,2021-03-30,biologi,,Bøgildvej 6,7430,Ikast,Region Midtjylland;
64517,tørring gymnasium søger undervisere i biologi, idræt og samfundsfag,2021,biologi-idræt-samfundsfag,,Kirkevej 20,7160,Tørring
64517,tørring gymnasium søger undervisere i biologi, idræt og samfundsfag,04,biologi-idræt-samfundsfag,,Kirkevej 20,7160,Tørring
64517,tørring gymnasium søger undervisere i biologi, idræt og samfundsfag,04,biologi-idræt-samfundsfag,,Kirkevej 20,7160,Tørring
64518,vikar i informatik med øjeblikkelig tiltrædelse på rødovre gymnasium.,2021-04-06,informatik,,Hendriksholms Boulevard 28,2610,Rødovre,Region Hovedstaden;
64522,fuldtidsstilling i matematik og fysik,2021-04-06,fysik,,Christianshusvej 16,2970,Hørsholm,Region Hovedstaden;
64522,fuldtidsstilling i matematik og fysik,2021-04-06,matematik,,Christianshusvej 16,2970,Hørsholm,Region Hovedstaden;
64524,ordrup gymnasium søger ny kollega til et årsvikariat i fagene dansk, latin og alm. sprogforståelse,2021,dansk-latin,,Kirkevej 5,2920,Charlottenlund
64524,ordrup gymnasium søger ny kollega til et årsvikariat i fagene dansk, latin og alm. sprogforståelse,04,dansk-latin,,Kirkevej 5,2920,Charlottenlund
64524,ordrup gymnasium søger ny kollega til et årsvikariat i fagene dansk, latin og alm. sprogforståelse,07,dansk-latin,,Kirkevej 5,2920,Charlottenlund
64528,fast stilling på gentofte studenterkursus i matematik og kemi,2021-04-08,kemi,,Hartmannsvej 22,2900,Hellerup,Region Hovedstaden;
64528,fast stilling på gentofte studenterkursus i matematik og kemi,2021-04-08,matematik,,Hartmannsvej 22,2900,Hellerup,Region Hovedstaden;
64531,vuc lyngby søger 4 hf-lærere med fagene samfundsfag, engelsk eller matematik evt. i kombination med et andet fag i fagrækken,2021,engelsk-matematik-samfundsfag,,Nybrovej 114,2800,Kongens Lyngby
64531,vuc lyngby søger 4 hf-lærere med fagene samfundsfag, engelsk eller matematik evt. i kombination med et andet fag i fagrækken,04,engelsk-matematik-samfundsfag,,Nybrovej 114,2800,Kongens Lyngby
64531,vuc lyngby søger 4 hf-lærere med fagene samfundsfag, engelsk eller matematik evt. i kombination med et andet fag i fagrækken,08,engelsk-matematik-samfundsfag,,Nybrovej 114,2800,Kongens Lyngby
64532,vi søger en pædagogikumkandidat i matematik,2021-04-08,matematik,,Nybrovej 114,2800,Kongens Lyngby,Region Hovedstaden;
64542,næstved gymnasium og hf søger pr. 1. august 1 lærer med religion,2021-04-10,religion,,Nygårdsvej 43,4700,Næstved,Region Sjælland;
64543,stilling indenfor matematik og dansk,2021-04-12,dansk,,Puggårdsgade 22,6760,Ribe,Region Syddanmark;
64543,stilling indenfor matematik og dansk,2021-04-12,matematik,,Puggårdsgade 22,6760,Ribe,Region Syddanmark;
64544,kruses gymnasium søger lærer til astronomi og fysik,2021-04-12,astronomi,,Stavnsholtvej 29-31,3520,Farum,Region Hovedstaden;
64544,kruses gymnasium søger lærer til astronomi og fysik,2021-04-12,fysik,,Stavnsholtvej 29-31,3520,Farum,Region Hovedstaden;
64545,årsvikar i naturgeografi og psykologi,          ,geografi,,         ,    ,       ,         ;
64545,årsvikar i naturgeografi og psykologi,          ,psykologi,,         ,    ,       ,         ;
64547,genopslag: fagkonsulent i matematik (hhx/htx),2021-04-13,matematik,,Frederiksholm Kanal 21,1220,København K,Region Hovedstaden;
64552,frederiksberg vuc & stx søger gymnasielærer til matematik og fysik,2021-04-14,fysik,,Falstersvej 3-5,2000,Frederiksberg,Region Hovedstaden;
64552,frederiksberg vuc & stx søger gymnasielærer til matematik og fysik,2021-04-14,matematik,,Falstersvej 3-5,2000,Frederiksberg,Region Hovedstaden;
64553,danske gymnasier søger en økonomi- og digitaliseringskonsulent,2021-04-14,dansk,,Ny Vestergade 13, stuen,1471,København K
64560,marselisborg gymnasium søger vikar i bioteknologi/biologi/kemi,2021-04-15,biologi,,Birketinget 9,8000,Aarhus C,Region Midtjylland;
64560,marselisborg gymnasium søger vikar i bioteknologi/biologi/kemi,2021-04-15,bioteknologi,,Birketinget 9,8000,Aarhus C,Region Midtjylland;
64560,marselisborg gymnasium søger vikar i bioteknologi/biologi/kemi,2021-04-15,kemi,,Birketinget 9,8000,Aarhus C,Region Midtjylland;
64560,marselisborg gymnasium søger vikar i bioteknologi/biologi/kemi,2021-04-15,teknologi,,Birketinget 9,8000,Aarhus C,Region Midtjylland;
64562,stilling i biologi og kemi med faglig kompetence i bioteknologi,2021-04-16,biologi,,Prinsessegade 35,1422,København K,Region Hovedstaden;
64562,stilling i biologi og kemi med faglig kompetence i bioteknologi,2021-04-16,bioteknologi,,Prinsessegade 35,1422,København K,Region Hovedstaden;
64562,stilling i biologi og kemi med faglig kompetence i bioteknologi,2021-04-16,kemi,,Prinsessegade 35,1422,København K,Region Hovedstaden;
64562,stilling i biologi og kemi med faglig kompetence i bioteknologi,2021-04-16,teknologi,,Prinsessegade 35,1422,København K,Region Hovedstaden;
64565,to årsvikariater i biologi og kemi,2021-04-16,biologi,,Skolevej 7,2820,Gentofte,Region Hovedstaden;
64565,to årsvikariater i biologi og kemi,2021-04-16,kemi,,Skolevej 7,2820,Gentofte,Region Hovedstaden;
64566,gux aasiaat søger undervisere i grønlandsk, dansk, engelsk, tysk og billedkunst,2021-04-16,billedkunst-dansk-engelsk-grønlandsk-tysk,,Postboks 225
64567,vikariater på helsingør gymnasium 2021-22: matematik, engelsk, tysk og dansk,          ,dansk-engelsk-matematik-tysk,,         ,    
64570,årsvikar til matematik og informatik på hhx i fredericia,2021-04-19,informatik,,Mosegårdsvej 1,7000,Fredericia,Region Syddanmark;
64570,årsvikar til matematik og informatik på hhx i fredericia,2021-04-19,matematik,,Mosegårdsvej 1,7000,Fredericia,Region Syddanmark;
64571,rosborg gymnasium & hf søger lærer til fast stilling i biologi,2021-04-19,biologi,,Vestre Engvej 61,7100,Vejle,Region Syddanmark;
64573,pædagogikumkandidat med matematik,2021-04-20,matematik,,Lautruphøj 9,2750,Ballerup,Region Hovedstaden;
64576,fast stilling til fagkombinationen engelsk/matematik,2021-04-20,engelsk,,Rådmands Boulevard 20,8900,Randers C,Region Midtjylland;
64576,fast stilling til fagkombinationen engelsk/matematik,2021-04-20,matematik,,Rådmands Boulevard 20,8900,Randers C,Region Midtjylland;
64577,randers statsskole søger vikarer til undervisning i engelsk, matematik og fransk,2021,engelsk-fransk-matematik,,Rådmands Boulevard 20,8900,Randers C
64577,randers statsskole søger vikarer til undervisning i engelsk, matematik og fransk,04,engelsk-fransk-matematik,,Rådmands Boulevard 20,8900,Randers C
64577,randers statsskole søger vikarer til undervisning i engelsk, matematik og fransk,20,engelsk-fransk-matematik,,Rådmands Boulevard 20,8900,Randers C
64578,rybners almene gymnasium (stx) søger årsvikar til spansk og idræt,2021-04-20,idræt,,Grådybet 73G,6700,Esbjerg,Region Syddanmark;
64578,rybners almene gymnasium (stx) søger årsvikar til spansk og idræt,2021-04-20,spansk,,Grådybet 73G,6700,Esbjerg,Region Syddanmark;
64579,rybners almene gymnasium (stx) søger årsvikar til dansk og engelsk,2021-04-20,dansk,,Grådybet 73G,6700,Esbjerg,Region Syddanmark;
64579,rybners almene gymnasium (stx) søger årsvikar til dansk og engelsk,2021-04-20,engelsk,,Grådybet 73G,6700,Esbjerg,Region Syddanmark;
64580,“miðnámsskúlin í suðuroy” på færøerne søger undervisere i matematik, fysik og kemi.,2021,fysik-kemi-matematik,,Grønudalur 2,FO-9,Porkeri
64580,“miðnámsskúlin í suðuroy” på færøerne søger undervisere i matematik, fysik og kemi.,04,fysik-kemi-matematik,,Grønudalur 2,FO-9,Porkeri
64580,“miðnámsskúlin í suðuroy” på færøerne søger undervisere i matematik, fysik og kemi.,20,fysik-kemi-matematik,,Grønudalur 2,FO-9,Porkeri
64581,kemi- og matematiklærer søges,2021-04-20,kemi,,Apollovej 64,8960,Randers SØ,Region Midtjylland;
64581,kemi- og matematiklærer søges,2021-04-20,matematik,,Apollovej 64,8960,Randers SØ,Region Midtjylland;
64587,vikariat i dansk,          ,dansk,,         ,    ,       ,         ;
64591,støvring gymnasium søger lærere bl.a til timer i fransk og tysk,2021-04-22,fransk,,Mastrupvej 77,9530,Støvring,Region Nordjylland;
64591,støvring gymnasium søger lærere bl.a til timer i fransk og tysk,2021-04-22,tysk,,Mastrupvej 77,9530,Støvring,Region Nordjylland;
64592,idrætslærer til herlufsholm skole,2021-04-22,idræt,,Herlufsholm Alle 170,4700,Næstved,Region Sjælland;
64593,aabenraa statsskole søger 1-2 nye kollegaer i psykologi, tysk, kemi, informatik, læsevejledning,2021-04-22,informatik-kemi-psykologi-tysk,
64595,ledige stillinger i drama, fransk og tysk på århus statsgymnasium,2021,fransk-tysk,,Fenrisvej 33,8210,Aarhus V
64595,ledige stillinger i drama, fransk og tysk på århus statsgymnasium,04,fransk-tysk,,Fenrisvej 33,8210,Aarhus V
64595,ledige stillinger i drama, fransk og tysk på århus statsgymnasium,23,fransk-tysk,,Fenrisvej 33,8210,Aarhus V
64596,ledige stillinger ved thisted gymnasium, stx og hf,2021,,,Ringvej 32,7700,Thisted
64596,ledige stillinger ved thisted gymnasium, stx og hf,04,,,Ringvej 32,7700,Thisted
64596,ledige stillinger ved thisted gymnasium, stx og hf,23,,,Ringvej 32,7700,Thisted
64598,vuc med en stærk pædagogisk og digital profil søger engagerede lærere til hf i biologi, fysik, kemi og matematik,          ,biologi-fysik-kemi-matematik,,         ,    
64599,gymnasielærer med spansk og psykologi gerne i kombination med studievejlederfunktion og andet relevant undervisningsfag ved holstebro gymnasium og hf,2021-04-23,psykologi,,Døesvej 64,7500,Holstebro,Region Midtjylland;
64599,gymnasielærer med spansk og psykologi gerne i kombination med studievejlederfunktion og andet relevant undervisningsfag ved holstebro gymnasium og hf,2021-04-23,spansk,,Døesvej 64,7500,Holstebro,Region Midtjylland;
64602,vikar matematik,2021-04-23,matematik,,Kolding Åpark 16,6000,Kolding,Region Syddanmark;
64605,stillinger i fagene matematik, fysik, kemi, biologi, idræt og musik,2021-04-23,biologi-fysik-idræt-kemi-matematik-musik,
